PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Meta description,Meta description patch,Meta description patch status,Meta description length,No. of meta descriptions,Is indexable page
20,https://createmy-qr.com/zh/email-qr-code-for-newsletter-signup,"通过电子邮件发送 QR 码以进行新闻通讯注册 | CreateMy-QR
通过电子邮件发送 QR 码以进行新闻通讯注册 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"从实际位置增加您的电子邮件列表。生成电子邮件二维码，将订阅请求预先填写到您的邮件列表中。
从实际位置增加您的电子邮件列表。生成电子邮件二维码，将订阅请求预先填写到您的邮件列表中。",,,"44
44",2,true
20,https://createmy-qr.com/vi/scan-barcode,"Máy quét mã vạch trực tuyến miễn phí - Quét UPC & EAN
Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,"Scan Barcodes directly from your browser.
Chuyển đổi dữ liệu URL / Liên kết của bạn thành mã QR tùy chỉnh trực tiếp trong trình duyệt của bạn. 100% được xử lý ngoại tuyến để đảm bảo quyền riêng tư tuyệt đối. Miễn phí, không giới hạn và có tính bảo mật cao.
Quét mã vạch trực tuyến miễn phí bằng máy ảnh của thiết bị hoặc tải hình ảnh lên.Hỗ trợ UPC, EAN, Mã 128 và hơn thế nữa.100% riêng tư và an toàn.",,,"41
214
145",3,true
20,https://createmy-qr.com/ja/terms,"無料QRコード作成・ジェネレーター - CreateMy-QR (No Signup) | 利用規約
無料QRコード作成・ジェネレーター - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
ブラウザで直接、URL / リンク データをカスタム QR コードに変換します。完全なプライバシーを確​​保するために 100% オフラインで処理されます。無料、制限なし、そして非常に安全です。",,,"26
97",2,true
20,https://createmy-qr.com/cs/compare,"Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | Nástroje pro porovnání
Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Compare our free features.
Převeďte svá data URL / odkaz na vlastní QR kód přímo ve vašem prohlížeči. 100% zpracováno offline pro absolutní soukromí. Zdarma, bez omezení a vysoce bezpečné.",,,"26
161",2,true
20,https://createmy-qr.com/ko/wifi-qr-code-for-cafe-hotel,"카페 및 호텔용 WiFi QR 코드 | CreateMy-QR
카페 및 호텔용 WiFi QR 코드 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"손님이 비밀번호를 입력하지 않고도 즉시 Wi-Fi 네트워크에 연결할 수 있습니다. 카페나 호텔에 대한 무료 WiFi QR 코드를 생성하세요.
손님이 비밀번호를 입력하지 않고도 즉시 Wi-Fi 네트워크에 연결할 수 있습니다. 카페나 호텔에 대한 무료 WiFi QR 코드를 생성하세요.",,,"78
78",2,true
20,https://createmy-qr.com/ko/about,"무료 온라인 QR 코드 생성기 - CreateMy-QR (No Signup) | 회사 소개
무료 온라인 QR 코드 생성기 - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
브라우저에서 직접 URL / 링크 데이터를 맞춤 QR 코드로 변환하세요. 절대적인 개인정보 보호를 위해 100% 오프라인으로 처리됩니다. 무료이며 제한이 없으며 매우 안전합니다.",,,"29
99",2,true
20,https://createmy-qr.com/vi/terms,"Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | Điều khoản dịch vụ
Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Chuyển đổi dữ liệu URL / Liên kết của bạn thành mã QR tùy chỉnh trực tiếp trong trình duyệt của bạn. 100% được xử lý ngoại tuyến để đảm bảo quyền riêng tư tuyệt đối. Miễn phí, không giới hạn và có tính bảo mật cao.",,,"26
214",2,true
20,https://createmy-qr.com/it/about,"Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | Chi siamo
Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
Converti i tuoi dati URL/collegamento in un codice QR personalizzato direttamente nel tuo browser. Elaborato offline al 100% per una privacy assoluta. Gratuito, senza limiti e altamente sicuro.",,,"29
193",2,true
20,https://createmy-qr.com/ru/scan-barcode,"Бесплатный онлайн-сканер штрих-кодов — сканирование UPC и EAN
Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,"Scan Barcodes directly from your browser.
Преобразуйте данные URL/ссылка в собственный QR-код прямо в браузере. 100% обработка в автономном режиме для абсолютной конфиденциальности. Бесплатно, без ограничений и очень безопасно.
Сканируйте штрих-коды онлайн бесплатно с помощью камеры вашего устройства или загрузите изображение.Поддерживает UPC, EAN, код 128 и другие.100% конфиденциальность и безопасность.",,,"41
185
179",3,true
20,https://createmy-qr.com/fi/about,"Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | Meistä
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
Muunna URL / linkki-tietosi mukautetuksi QR-koodiksi suoraan selaimessasi. 100 % käsitelty offline-tilassa täydellisen yksityisyyden takaamiseksi. Ilmainen, ei rajoituksia ja erittäin turvallinen.",,,"29
196",2,true
20,https://createmy-qr.com/de/compare,"Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | Tools vergleichen
Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Compare our free features.
Wandeln Sie Ihre URL/Link-Daten direkt in Ihrem Browser in einen benutzerdefinierten QR-Code um. 100 % offline verarbeitet für absolute Privatsphäre. Kostenlos, ohne Grenzen und äußerst sicher.",,,"26
193",2,true
20,https://createmy-qr.com/pl/terms,"Darmowy Generator Kodów QR Online - CreateMy-QR (No Signup) | Warunki świadczenia usług
Darmowy Generator Kodów QR Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Konwertuj dane Adres URL / Link na niestandardowy kod QR bezpośrednio w przeglądarce. 100% przetwarzane w trybie offline, aby zapewnić całkowitą prywatność. Bezpłatnie, bez ograniczeń i bardzo bezpiecznie.",,,"26
205",2,true
20,https://createmy-qr.com/vi/privacy,"Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | Chính sách bảo mật
Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our privacy policy.
Chuyển đổi dữ liệu URL / Liên kết của bạn thành mã QR tùy chỉnh trực tiếp trong trình duyệt của bạn. 100% được xử lý ngoại tuyến để đảm bảo quyền riêng tư tuyệt đối. Miễn phí, không giới hạn và có tính bảo mật cao.",,,"24
214",2,true
20,https://createmy-qr.com/ko/paypal-qr-code-for-donations,"비영리 및 기부를 위한 PayPal QR 코드 | CreateMy-QR
비영리 및 기부를 위한 PayPal QR 코드 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"모금 활동을 원활하게 진행하세요. 자선 행사, 교회 서비스 또는 지역 사회 모임에서 즉시 기부를 받으려면 PayPal QR 코드를 생성하세요.
모금 활동을 원활하게 진행하세요. 자선 행사, 교회 서비스 또는 지역 사회 모임에서 즉시 기부를 받으려면 PayPal QR 코드를 생성하세요.",,,"79
79",2,true
20,https://createmy-qr.com/nl/scan-barcode,"Gratis barcodescanner online - Scan UPC en EAN
Gratis QR Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,"Scan Barcodes directly from your browser.
Converteer uw URL/link-gegevens rechtstreeks in uw browser naar een aangepaste QR-code. 100% offline verwerkt voor absolute privacy. Gratis, geen grenzen en zeer veilig.
Scan streepjescodes gratis online met de camera van uw apparaat of upload een afbeelding.Ondersteunt UPC, EAN, Code 128 en meer.100% privé en veilig.",,,"41
169
149",3,true
20,https://createmy-qr.com/vi/barcode-generator,"Trình tạo mã vạch trực tuyến miễn phí - Tạo mã vạch 1D
Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,"Generate barcodes instantly.
Chuyển đổi dữ liệu URL / Liên kết của bạn thành mã QR tùy chỉnh trực tiếp trong trình duyệt của bạn. 100% được xử lý ngoại tuyến để đảm bảo quyền riêng tư tuyệt đối. Miễn phí, không giới hạn và có tính bảo mật cao.
Tạo mã vạch 1D chuyên nghiệp ngay lập tức. Hỗ trợ Code-128, UPC, EAN, ITF-14, v.v. Miễn phí, an toàn và sẵn sàng tải xuống ở định dạng PNG có độ phân giải cao.",,,"28
214
159",3,true
20,https://createmy-qr.com/zh/privacy,"免费在线二维码生成器 - CreateMy-QR (No Signup) | 隐私政策
免费在线二维码生成器 - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our privacy policy.
直接在浏览器中将您的 网址/链接 数据转换为自定义二维码。 100% 离线处理，绝对隐私。免费、无限制且高度安全。",,,"24
57",2,true
20,https://createmy-qr.com/vi/about,"Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | Về chúng tôi
Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
Chuyển đổi dữ liệu URL / Liên kết của bạn thành mã QR tùy chỉnh trực tiếp trong trình duyệt của bạn. 100% được xử lý ngoại tuyến để đảm bảo quyền riêng tư tuyệt đối. Miễn phí, không giới hạn và có tính bảo mật cao.",,,"29
214",2,true
20,https://createmy-qr.com/sv/barcode-generator,"Gratis streckkodsgenerator online - Skapa 1D streckkoder
Gratis QR-kod Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,"Generate barcodes instantly.
Konvertera dina URL/länk-data till en anpassad QR-kod direkt i din webbläsare. 100 % bearbetad offline för absolut integritet. Gratis, inga gränser och mycket säker.
Generera professionella 1D-streckkoder direkt. Stöd för Code-128, UPC, EAN, ITF-14 och mer. Gratis, säker och redo att laddas ner i högupplöst PNG.",,,"28
165
147",3,true
20,https://createmy-qr.com/da/about,"Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | Om os
Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR.
Konverter dine URL / Link-data til en tilpasset QR-kode direkte i din browser. 100 % behandlet offline for absolut privatliv. Gratis, ingen grænser og meget sikker.",,,"29
164",2,true
20,https://createmy-qr.com/hi/scan-qr,"निःशुल्क क्यूआर कोड स्कैनर ऑनलाइन - तुरंत क्यूआर स्कैन करें
मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,"Scan QR codes directly from your browser.
अपने यूआरएल/लिंक डेटा को सीधे अपने ब्राउज़र में एक कस्टम क्यूआर कोड में बदलें। पूर्ण गोपनीयता के लिए 100% ऑफ़लाइन संसाधित। निःशुल्क, कोई सीमा नहीं, और अत्यधिक सुरक्षित।
अपने कैमरे का उपयोग करके या छवि अपलोड करके तुरंत क्यूआर कोड स्कैन करें। 100% सुरक्षित, निजी और क्लाइंट-साइड प्रोसेसिंग।",,,"41
168
119",3,true
20,https://createmy-qr.com/id/terms,"Generator QR Code Gratis Online - CreateMy-QR (No Signup) | Ketentuan Layanan
Generator QR Code Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Ubah data URL / Tautan Anda menjadi QR code kustom langsung di browser. 100% diproses offline untuk privasi absolut. Gratis, tanpa batas, dan sangat aman.",,,"26
154",2,true
20,https://createmy-qr.com/cs/terms,"Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | Podmínky služby
Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Read our terms of service.
Převeďte svá data URL / odkaz na vlastní QR kód přímo ve vašem prohlížeči. 100% zpracováno offline pro absolutní soukromí. Zdarma, bez omezení a vysoce bezpečné.",,,"26
161",2,true
