PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,H1,H1 length,No. of H1,Is indexable page
20,https://createmy-qr.com/sv/pdf-qr-kod-for-restaurangmeny,"PDF QR-kod för restaurangmenyer | CreateMy-QR
PDF QR-kod för restaurangmenyer | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"PDF QR-kod för restaurangmenyer
PDF QR-kod för restaurangmenyer","31
31",2,true
20,https://createmy-qr.com/ro/google-review-qr-code-pentru-afaceri-locale,"Codul QR Google Review pentru companiile locale | CreateMy-QR
Codul QR Google Review pentru companiile locale | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Codul QR Google Review pentru companiile locale
Codul QR Google Review pentru companiile locale","47
47",2,true
20,https://createmy-qr.com/es/codigo-qr-de-la-tienda-de-aplicaciones-para-descargas-de-juegos,"Código QR de App Store para descargas de juegos móviles | CreateMy-QR
Código QR de App Store para descargas de juegos móviles | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Código QR de App Store para descargas de juegos móviles
Código QR de App Store para descargas de juegos móviles","55
55",2,true
20,https://createmy-qr.com/ko/whatsapp-qr-code-for-customer-support,"고객 지원을 위한 WhatsApp QR 코드 | CreateMy-QR
고객 지원을 위한 WhatsApp QR 코드 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"고객 지원을 위한 WhatsApp QR 코드
고객 지원을 위한 WhatsApp QR 코드","24
24",2,true
20,https://createmy-qr.com/el/youtube-qr-code-for-product-manuals,"Κωδικός QR βίντεο YouTube για εγχειρίδια προϊόντων | CreateMy-QR
Κωδικός QR βίντεο YouTube για εγχειρίδια προϊόντων | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Κωδικός QR βίντεο YouTube για εγχειρίδια προϊόντων
Κωδικός QR βίντεο YouTube για εγχειρίδια προϊόντων","50
50",2,true
20,https://createmy-qr.com/it/codice-qr-per-la-revisione-di-google-per-attivita-commerciali-locali,"Codice QR per la revisione di Google per le imprese locali | CreateMy-QR
Codice QR per la revisione di Google per le imprese locali | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Codice QR per la revisione di Google per le imprese locali
Codice QR per la revisione di Google per le imprese locali","58
58",2,true
20,https://createmy-qr.com/el/wifi-qr-code-for-cafe-hotel,"WiFi QR Code για καφετέριες και ξενοδοχεία | CreateMy-QR
WiFi QR Code για καφετέριες και ξενοδοχεία | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"WiFi QR Code για καφετέριες και ξενοδοχεία
WiFi QR Code για καφετέριες και ξενοδοχεία","42
42",2,true
20,https://createmy-qr.com/sv/youtube-qr-kod-for-produktmanualer,"YouTube Video QR-kod för produktmanualer | CreateMy-QR
YouTube Video QR-kod för produktmanualer | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"YouTube Video QR-kod för produktmanualer
YouTube Video QR-kod för produktmanualer","40
40",2,true
20,https://createmy-qr.com/tl/tl-google-review-qr-code-for-local-business,"[TL] Google Review QR Code for Local Businesses | CreateMy-QR
[TL] Google Review QR Code for Local Businesses | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"[TL] Google Review QR Code for Local Businesses
[TL] Google Review QR Code for Local Businesses","47
47",2,true
20,https://createmy-qr.com/vi/ma-qr-paypal-e-quyen-gop,"Mã QR PayPal dành cho tổ chức phi lợi nhuận và quyên góp | CreateMy-QR
Mã QR PayPal dành cho tổ chức phi lợi nhuận và quyên góp | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Mã QR PayPal dành cho tổ chức phi lợi nhuận và quyên góp
Mã QR PayPal dành cho tổ chức phi lợi nhuận và quyên góp","56
56",2,true
20,https://createmy-qr.com/cs/qr-kod-obchodu-s-aplikacemi-pro-stahovani-her,"QR kód App Store pro stahování mobilních her | CreateMy-QR
QR kód App Store pro stahování mobilních her | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"QR kód App Store pro stahování mobilních her
QR kód App Store pro stahování mobilních her","44
44",2,true
20,https://createmy-qr.com/bn/google-review-qr-code-for-local-business,"স্থানীয় ব্যবসার জন্য Google পর্যালোচনা QR কোড | CreateMy-QR
স্থানীয় ব্যবসার জন্য Google পর্যালোচনা QR কোড | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"স্থানীয় ব্যবসার জন্য Google পর্যালোচনা QR কোড
স্থানীয় ব্যবসার জন্য Google পর্যালোচনা QR কোড","46
46",2,true
20,https://createmy-qr.com/el/url-qr-code-for-event-tickets-registration,"URL QR Code για εισιτήρια εκδηλώσεων και εγγραφές | CreateMy-QR
URL QR Code για εισιτήρια εκδηλώσεων και εγγραφές | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"URL QR Code για εισιτήρια εκδηλώσεων και εγγραφές
URL QR Code για εισιτήρια εκδηλώσεων και εγγραφές","49
49",2,true
20,https://createmy-qr.com/pl/kod-qr-youtube-dla-instrukcji-produktow,"Kod QR filmu YouTube dla instrukcji obsługi produktów | CreateMy-QR
Kod QR filmu YouTube dla instrukcji obsługi produktów | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Kod QR filmu YouTube dla instrukcji obsługi produktów
Kod QR filmu YouTube dla instrukcji obsługi produktów","53
53",2,true
20,https://createmy-qr.com/ms/kod-qr-wifi-untuk-hotel-kafe,"Kod QR WiFi untuk Kafe & Hotel | CreateMy-QR
Kod QR WiFi untuk Kafe & Hotel | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Kod QR WiFi untuk Kafe & Hotel
Kod QR WiFi untuk Kafe & Hotel","30
30",2,true
20,https://createmy-qr.com/de/e-mail-qr-code-fur-die-newsletter-anmeldung,"E-Mail-QR-Code für Newsletter-Anmeldungen | CreateMy-QR
E-Mail-QR-Code für Newsletter-Anmeldungen | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"E-Mail-QR-Code für Newsletter-Anmeldungen
E-Mail-QR-Code für Newsletter-Anmeldungen","41
41",2,true
20,https://createmy-qr.com/fi/sahkoposti-qr-koodi-uutiskirjeen-tilaamista-varten,"Sähköposti QR-koodi uutiskirjeen tilaamista varten | CreateMy-QR
Sähköposti QR-koodi uutiskirjeen tilaamista varten | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Sähköposti QR-koodi uutiskirjeen tilaamista varten
Sähköposti QR-koodi uutiskirjeen tilaamista varten","50
50",2,true
20,https://createmy-qr.com/ko/url-qr-code-for-event-tickets-registration,"이벤트 티켓 및 등록을 위한 URL QR 코드 | CreateMy-QR
이벤트 티켓 및 등록을 위한 URL QR 코드 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"이벤트 티켓 및 등록을 위한 URL QR 코드
이벤트 티켓 및 등록을 위한 URL QR 코드","25
25",2,true
20,https://createmy-qr.com/vi/ma-qr-whatsapp-e-ho-tro-khach-hang,"Mã QR WhatsApp để hỗ trợ khách hàng | CreateMy-QR
Mã QR WhatsApp để hỗ trợ khách hàng | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Mã QR WhatsApp để hỗ trợ khách hàng
Mã QR WhatsApp để hỗ trợ khách hàng","35
35",2,true
20,https://createmy-qr.com/es/codigo-qr-wifi-para-cafeteria-hotel,"Código QR WiFi para cafeterías y hoteles | CreateMy-QR
Código QR WiFi para cafeterías y hoteles | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Código QR WiFi para cafeterías y hoteles
Código QR WiFi para cafeterías y hoteles","40
40",2,true
20,https://createmy-qr.com/ro/cod-qr-din-magazinul-de-aplicatii-pentru-descarcari-de-jocuri,"Cod QR App Store pentru descărcări de jocuri mobile | CreateMy-QR
Cod QR App Store pentru descărcări de jocuri mobile | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Cod QR App Store pentru descărcări de jocuri mobile
Cod QR App Store pentru descărcări de jocuri mobile","51
51",2,true
20,https://createmy-qr.com/th/vcard-qr-code-for-real-estate-agents,"vCard QR Code สำหรับตัวแทนอสังหาริมทรัพย์ | CreateMy-QR
vCard QR Code สำหรับตัวแทนอสังหาริมทรัพย์ | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"vCard QR Code สำหรับตัวแทนอสังหาริมทรัพย์
vCard QR Code สำหรับตัวแทนอสังหาริมทรัพย์","41
41",2,true
20,https://createmy-qr.com/fi/app-storen-qr-koodi-pelien-lataamista-varten,"App Storen QR-koodi mobiilipelien lataamiseen | CreateMy-QR
App Storen QR-koodi mobiilipelien lataamiseen | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"App Storen QR-koodi mobiilipelien lataamiseen
App Storen QR-koodi mobiilipelien lataamiseen","45
45",2,true
20,https://createmy-qr.com/it/codice-qr-paypal-per-le-donazioni,"Codice QR PayPal per organizzazioni no-profit e donazioni | CreateMy-QR
Codice QR PayPal per organizzazioni no-profit e donazioni | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Codice QR PayPal per organizzazioni no-profit e donazioni
Codice QR PayPal per organizzazioni no-profit e donazioni","57
57",2,true
20,https://createmy-qr.com/tr/restoran-menusu-icin-pdf-qr-kodu,"Restoran Menüleri için PDF QR Kodu | CreateMy-QR
Restoran Menüleri için PDF QR Kodu | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Restoran Menüleri için PDF QR Kodu
Restoran Menüleri için PDF QR Kodu","34
34",2,true
20,https://createmy-qr.com/ar/whatsapp-qr-code-for-customer-support,"رمز QR الخاص بـ WhatsApp لدعم العملاء | CreateMy-QR
رمز QR الخاص بـ WhatsApp لدعم العملاء | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"رمز QR الخاص بـ WhatsApp لدعم العملاء
رمز QR الخاص بـ WhatsApp لدعم العملاء","37
37",2,true
20,https://createmy-qr.com/bn/app-store-qr-code-for-game-downloads,"মোবাইল গেম ডাউনলোডের জন্য অ্যাপ স্টোর QR কোড | CreateMy-QR
মোবাইল গেম ডাউনলোডের জন্য অ্যাপ স্টোর QR কোড | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"মোবাইল গেম ডাউনলোডের জন্য অ্যাপ স্টোর QR কোড
মোবাইল গেম ডাউনলোডের জন্য অ্যাপ স্টোর QR কোড","44
44",2,true
20,https://createmy-qr.com/it/codice-qr-whatsapp-per-lassistenza-clienti,"Codice QR WhatsApp per l'assistenza clienti | CreateMy-QR
Codice QR WhatsApp per l'assistenza clienti | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Codice QR WhatsApp per l'assistenza clienti
Codice QR WhatsApp per l'assistenza clienti","43
43",2,true
20,https://createmy-qr.com/bn/email-qr-code-for-newsletter-signup,"নিউজলেটার সাইনআপের জন্য QR কোড ইমেল করুন | CreateMy-QR
নিউজলেটার সাইনআপের জন্য QR কোড ইমেল করুন | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"নিউজলেটার সাইনআপের জন্য QR কোড ইমেল করুন
নিউজলেটার সাইনআপের জন্য QR কোড ইমেল করুন","40
40",2,true
20,https://createmy-qr.com/nl/url-qr-code-voor-registratie-van-evenemententickets,"URL QR-code voor evenementtickets en registratie | CreateMy-QR
URL QR-code voor evenementtickets en registratie | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"URL QR-code voor evenementtickets en registratie
URL QR-code voor evenementtickets en registratie","48
48",2,true
20,https://createmy-qr.com/th/whatsapp-qr-code-for-customer-support,"รหัส QR ของ WhatsApp สำหรับการสนับสนุนลูกค้า | CreateMy-QR
รหัส QR ของ WhatsApp สำหรับการสนับสนุนลูกค้า | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"รหัส QR ของ WhatsApp สำหรับการสนับสนุนลูกค้า
รหัส QR ของ WhatsApp สำหรับการสนับสนุนลูกค้า","44
44",2,true
20,https://createmy-qr.com/th/google-review-qr-code-for-local-business,"Google ตรวจสอบรหัส QR สำหรับธุรกิจในท้องถิ่น | CreateMy-QR
Google ตรวจสอบรหัส QR สำหรับธุรกิจในท้องถิ่น | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Google ตรวจสอบรหัส QR สำหรับธุรกิจในท้องถิ่น
Google ตรวจสอบรหัส QR สำหรับธุรกิจในท้องถิ่น","44
44",2,true
20,https://createmy-qr.com/uk/pdf-qr-code-for-restaurant-menu,"PDF-код QR для меню ресторану | CreateMy-QR
PDF-код QR для меню ресторану | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"PDF-код QR для меню ресторану
PDF-код QR для меню ресторану","29
29",2,true
20,https://createmy-qr.com/el/app-store-qr-code-for-game-downloads,"Κωδικός QR App Store για λήψεις παιχνιδιών για κινητά | CreateMy-QR
Κωδικός QR App Store για λήψεις παιχνιδιών για κινητά | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Κωδικός QR App Store για λήψεις παιχνιδιών για κινητά
Κωδικός QR App Store για λήψεις παιχνιδιών για κινητά","53
53",2,true
20,https://createmy-qr.com/zh/wifi-qr-code-for-cafe-hotel,"咖啡馆和酒店 WiFi 二维码 | CreateMy-QR
咖啡馆和酒店 WiFi 二维码 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"咖啡馆和酒店 WiFi 二维码
咖啡馆和酒店 WiFi 二维码","15
15",2,true
20,https://createmy-qr.com/nl/google-review-qr-code-voor-lokaal-bedrijf,"Google Review QR-code voor lokale bedrijven | CreateMy-QR
Google Review QR-code voor lokale bedrijven | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Google Review QR-code voor lokale bedrijven
Google Review QR-code voor lokale bedrijven","43
43",2,true
20,https://createmy-qr.com/ro/cod-qr-vcard-pentru-agentii-imobiliari,"Cod QR vCard pentru agenții imobiliari | CreateMy-QR
Cod QR vCard pentru agenții imobiliari | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Cod QR vCard pentru agenții imobiliari
Cod QR vCard pentru agenții imobiliari","38
38",2,true
20,https://createmy-qr.com/id/kode-qr-vcard-untuk-agen-real-estat,"Kode QR vCard untuk Agen Real Estat | CreateMy-QR
Kode QR vCard untuk Agen Real Estat | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Kode QR vCard untuk Agen Real Estat
Kode QR vCard untuk Agen Real Estat","35
35",2,true
20,https://createmy-qr.com/it/codice-qr-dellapp-store-per-il-download-dei-giochi,"Codice QR dell'App Store per i download di giochi per dispositivi mobili | CreateMy-QR
Codice QR dell'App Store per i download di giochi per dispositivi mobili | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Codice QR dell'App Store per i download di giochi per dispositivi mobili
Codice QR dell'App Store per i download di giochi per dispositivi mobili","72
72",2,true
20,https://createmy-qr.com/de/google-rezensions-qr-code-fur-lokale-unternehmen,"Google Review QR-Code für lokale Unternehmen | CreateMy-QR
Google Review QR-Code für lokale Unternehmen | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Google Review QR-Code für lokale Unternehmen
Google Review QR-Code für lokale Unternehmen","44
44",2,true
20,https://createmy-qr.com/no/url-qr-kode-for-registrering-av-arrangementsbilletter,"URL QR-kode for arrangementsbilletter og registrering | CreateMy-QR
URL QR-kode for arrangementsbilletter og registrering | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"URL QR-kode for arrangementsbilletter og registrering
URL QR-kode for arrangementsbilletter og registrering","53
53",2,true
20,https://createmy-qr.com/tr/urun-klavuzlar-icin-youtube-qr-kodu,"Ürün Kılavuzları için YouTube Video QR Kodu | CreateMy-QR
Ürün Kılavuzları için YouTube Video QR Kodu | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Ürün Kılavuzları için YouTube Video QR Kodu
Ürün Kılavuzları için YouTube Video QR Kodu","43
43",2,true
